itr,err
496,  1.1534410355104148e-02
497,  1.1506937794826545e-02
498,  1.1479538693192929e-02
499,  1.1452212778583101e-02
500,  1.1424959780881681e-02
501,  1.1397779431466096e-02
502,  1.1370671463194848e-02
503,  1.1343635610396339e-02
504,  1.1316671608857042e-02
505,  1.1289779195810631e-02
506,  1.1262958109926431e-02
507,  1.1236208091298616e-02
508,  1.1209528881434970e-02
509,  1.1182920223246306e-02
510,  1.1156381861035465e-02
511,  1.1129913540486919e-02
512,  1.1103515008655966e-02
513,  1.1077186013958417e-02
514,  1.1050926306160230e-02
515,  1.1024735636367298e-02
516,  1.0998613757015205e-02
517,  1.0972560421859272e-02
518,  1.0946575385964627e-02
519,  1.0920658405696108e-02
520,  1.0894809238708869e-02
521,  1.0869027643938442e-02
522,  1.0843313381591115e-02
523,  1.0817666213134862e-02
524,  1.0792085901289253e-02
525,  1.0766572210016897e-02
526,  1.0741124904513571e-02
527,  1.0715743751199601e-02
528,  1.0690428517710413e-02
529,  1.0665178972887886e-02
530,  1.0639994886771241e-02
531,  1.0614876030588350e-02
532,  1.0589822176747152e-02
533,  1.0564833098826606e-02
534,  1.0539908571568717e-02
535,  1.0515048370869555e-02
536,  1.0490252273771161e-02
537,  1.0465520058453231e-02
538,  1.0440851504224564e-02
539,  1.0416246391515420e-02
540,  1.0391704501868918e-02
541,  1.0367225617933407e-02
542,  1.0342809523454339e-02
543,  1.0318456003266458e-02
544,  1.0294164843285956e-02
545,  1.0269935830502817e-02
546,  1.0245768752973238e-02
547,  1.0221663399811828e-02
548,  1.0197619561184342e-02
549,  1.0173637028300110e-02
550,  1.0149715593404647e-02
551,  1.0125855049772385e-02
552,  1.0102055191699530e-02
553,  1.0078315814496709e-02
554,  1.0054636714481931e-02
555,  1.0031017688973583e-02
556,  1.0007458536283494e-02
557,  9.9839590557098089e-03
558,  9.9605190475304008e-03
559,  9.9371383129958669e-03
560,  9.9138166543227945e-03
561,  9.8905538746873883e-03
562,  9.8673497782183813e-03
563,  9.8442041699908570e-03
564,  9.8211168560196193e-03
565,  9.7980876432527311e-03
566,  9.7751163395651628e-03
567,  9.7522027537524317e-03
568,  9.7293466955244400e-03
569,  9.7065479754990577e-03
570,  9.6838064051962321e-03
571,  9.6611217970315761e-03
572,  9.6384939643105877e-03
573,  9.6159227212225216e-03
574,  9.5934078828343681e-03
575,  9.5709492650851817e-03
576,  9.5485466847799946e-03
577,  9.5261999595842011e-03
578,  9.5039089080177688e-03
579,  9.4816733494493891e-03
580,  9.4594931040910494e-03
581,  9.4373679929924750e-03
582,  9.4152978380352310e-03
583,  9.3932824619276777e-03
584,  9.3713216881991489e-03
585,  9.3494153411947615e-03
586,  9.3275632460700243e-03
587,  9.3057652287854634e-03
588,  9.2840211161013923e-03
589,  9.2623307355726592e-03
590,  9.2406939155435779e-03
591,  9.2191104851426006e-03
592,  9.1975802742774396e-03
593,  9.1761031136298743e-03
594,  9.1546788346508323e-03
595,  9.1333072695554077e-03
596,  9.1119882513178031e-03
597,  9.0907216136667020e-03
598,  9.0695071910803175e-03
599,  9.0483448187814400e-03
600,  9.0272343327330012e-03
601,  9.0061755696330004e-03
602,  8.9851683669102105e-03
603,  8.9642125627190858e-03
604,  8.9433079959356388e-03
605,  8.9224545061525173e-03
606,  8.9016519336746879e-03
607,  8.8809001195148483e-03
608,  8.8601989053889527e-03
609,  8.8395481337119036e-03
610,  8.8189476475931533e-03
611,  8.7983972908323091e-03
612,  8.7778969079148356e-03
613,  8.7574463440078087e-03
614,  8.7370454449556493e-03
615,  8.7166940572761167e-03
616,  8.6963920281556816e-03
617,  8.6761392054459669e-03
618,  8.6559354376592006e-03
619,  8.6357805739644255e-03
620,  8.6156744641833378e-03
621,  8.5956169587861880e-03
622,  8.5756079088881963e-03
623,  8.5556471662451387e-03
624,  8.5357345832497537e-03
625,  8.5158700129277735e-03
626,  8.4960533089340519e-03
627,  8.4762843255489391e-03
628,  8.4565629176741562e-03
629,  8.4368889408293745e-03
630,  8.4172622511483226e-03
631,  8.3976827053751750e-03
632,  8.3781501608607856e-03
633,  8.3586644755592413e-03
634,  8.3392255080239844e-03
635,  8.3198331174045501e-03
636,  8.3004871634427754e-03
637,  8.2811875064693966e-03
638,  8.2619340074005475e-03
639,  8.2427265277342423e-03
640,  8.2235649295470253e-03
641,  8.2044490754904671e-03
642,  8.1853788287878249e-03
643,  8.1663540532307191e-03
644,  8.1473746131758042e-03
645,  8.1284403735413166e-03
646,  8.1095511998039733e-03
647,  8.0907069579956668e-03
648,  8.0719075147002439e-03
649,  8.0531527370501423e-03
650,  8.0344424927235366e-03
651,  8.0157766499409141e-03
652,  7.9971550774618413e-03
653,  7.9785776445824453e-03
654,  7.9600442211314772e-03
655,  7.9415546774680625e-03
656,  7.9231088844780809e-03
657,  7.9047067135714355e-03
658,  7.8863480366790084e-03
659,  7.8680327262497275e-03
660,  7.8497606552474387e-03
661,  7.8315316971483244e-03
662,  7.8133457259376374e-03
663,  7.7952026161070163e-03
664,  7.7771022426516524e-03
665,  7.7590444810673254e-03
666,  7.7410292073477414e-03
667,  7.7230562979815551e-03
668,  7.7051256299497843e-03
669,  7.6872370807229504e-03
670,  7.6693905282583128e-03
671,  7.6515858509972326e-03
672,  7.6338229278625509e-03
673,  7.6161016382557244e-03
674,  7.5984218620542493e-03
675,  7.5807834796091439e-03
676,  7.5631863717421635e-03
677,  7.5456304197434052e-03
678,  7.5281155053684521e-03
679,  7.5106415108360768e-03
680,  7.4932083188255991e-03
681,  7.4758158124743658e-03
682,  7.4584638753752448e-03
683,  7.4411523915741467e-03
684,  7.4238812455675986e-03
685,  7.4066503223002653e-03
686,  7.3894595071624831e-03
687,  7.3723086859879263e-03
688,  7.3551977450511700e-03
689,  7.3381265710653091e-03
690,  7.3210950511795542e-03
691,  7.3041030729770248e-03
692,  7.2871505244722634e-03
693,  7.2702372941091577e-03
694,  7.2533632707582011e-03
695,  7.2365283437147787e-03
696,  7.2197324026964911e-03
697,  7.2029753378410862e-03
698,  7.1862570397041902e-03
699,  7.1695773992571290e-03
700,  7.1529363078846600e-03
701,  7.1363336573827965e-03
702,  7.1197693399568159e-03
