itr,err
817,  2.9541701368206437e-03
818,  2.9442698210467820e-03
819,  2.9343966686627499e-03
820,  2.9245505997238836e-03
821,  2.9147315345569211e-03
822,  2.9049393937590189e-03
823,  2.8951740981965060e-03
824,  2.8854355690037495e-03
825,  2.8757237275820646e-03
826,  2.8660384955985566e-03
827,  2.8563797949849707e-03
828,  2.8467475479366073e-03
829,  2.8371416769112155e-03
830,  2.8275621046278793e-03
831,  2.8180087540659051e-03
832,  2.8084815484637300e-03
833,  2.7989804113178599e-03
834,  2.7895052663817542e-03
835,  2.7800560376647922e-03
836,  2.7706326494311346e-03
837,  2.7612350261987367e-03
838,  2.7518630927382604e-03
839,  2.7425167740719784e-03
840,  2.7331959954727792e-03
841,  2.7239006824631307e-03
842,  2.7146307608139891e-03
843,  2.7053861565438327e-03
844,  2.6961667959175786e-03
845,  2.6869726054456105e-03
846,  2.6778035118827496e-03
847,  2.6686594422272005e-03
848,  2.6595403237196381e-03
849,  2.6504460838421336e-03
850,  2.6413766503171655e-03
851,  2.6323319511066994e-03
852,  2.6233119144111177e-03
853,  2.6143164686683101e-03
854,  2.6053455425526601e-03
855,  2.5963990649740891e-03
856,  2.5874769650770990e-03
857,  2.5785791722398089e-03
858,  2.5697056160730409e-03
859,  2.5608562264192911e-03
860,  2.5520309333518501e-03
861,  2.5432296671738719e-03
862,  2.5344523584173982e-03
863,  2.5256989378424559e-03
864,  2.5169693364361268e-03
865,  2.5082634854116589e-03
866,  2.4995813162074910e-03
867,  2.4909227604864178e-03
868,  2.4822877501346290e-03
869,  2.4736762172608349e-03
870,  2.4650880941953562e-03
871,  2.4565233134892636e-03
872,  2.4479818079134776e-03
873,  2.4394635104578585e-03
874,  2.4309683543303783e-03
875,  2.4224962729562150e-03
876,  2.4140471999769086e-03
877,  2.4056210692494679e-03
878,  2.3972178148455444e-03
879,  2.3888373710505640e-03
880,  2.3804796723628707e-03
881,  2.3721446534928766e-03
882,  2.3638322493622571e-03
883,  2.3555423951030744e-03
884,  2.3472750260569433e-03
885,  2.3390300777742525e-03
886,  2.3308074860132711e-03
887,  2.3226071867393817e-03
888,  2.3144291161242407e-03
889,  2.3062732105449788e-03
890,  2.2981394065833666e-03
891,  2.2900276410250404e-03
892,  2.2819378508586920e-03
893,  2.2738699732752815e-03
894,  2.2658239456672092e-03
895,  2.2577997056275854e-03
896,  2.2497971909493965e-03
897,  2.2418163396247504e-03
898,  2.2338570898440915e-03
899,  2.2259193799954316e-03
900,  2.2180031486635811e-03
901,  2.2101083346293929e-03
902,  2.2022348768689858e-03
903,  2.1943827145529849e-03
904,  2.1865517870457993e-03
905,  2.1787420339048191e-03
906,  2.1709533948797315e-03
907,  2.1631858099117360e-03
908,  2.1554392191328159e-03
909,  2.1477135628650145e-03
910,  2.1400087816196727e-03
911,  2.1323248160967506e-03
912,  2.1246616071840642e-03
913,  2.1170190959565725e-03
914,  2.1093972236756594e-03
915,  2.1017959317884416e-03
916,  2.0942151619270342e-03
917,  2.0866548559078345e-03
918,  2.0791149557308538e-03
919,  2.0715954035790030e-03
920,  2.0640961418173800e-03
921,  2.0566171129925799e-03
922,  2.0491582598320410e-03
923,  2.0417195252433024e-03
924,  2.0343008523133689e-03
925,  2.0269021843080069e-03
926,  2.0195234646710695e-03
927,  2.0121646370238342e-03
928,  2.0048256451643031e-03
929,  1.9975064330665891e-03
930,  1.9902069448802045e-03
931,  1.9829271249294099e-03
932,  1.9756669177125753e-03
